Date,Fixture,Season,League,Market,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2021-08-21,Blackburn vs West Brom,2021_22,championship,Draw,4,3.17,3.4,✅ Fair,loss,-1.0
2021-08-21,QPR vs Barnsley,2021_22,championship,Home,7,1.77,2.1,✅ Good,loss,-1.0
2021-08-21,Coventry vs Reading,2021_22,championship,Home,9,1.75,2.1,✅ Good,win,1.1
2021-08-28,Millwall vs Blackpool,2021_22,championship,Draw,0,3.3,3.47,✅ Fair,loss,-1.0
2021-08-28,Millwall vs Blackpool,2021_22,championship,Away,0,3.59,4.43,✅ Good,loss,-1.0
2021-08-28,Luton vs Sheffield United,2021_22,championship,Home,0,2.39,2.84,✅ Good,loss,-1.0
2021-08-28,Middlesbrough vs Blackburn,2021_22,championship,Draw,-7,3.2,3.26,✅ Fair,win,2.26
2021-08-28,Middlesbrough vs Blackburn,2021_22,championship,Away,-7,3.2,3.53,✅ Fair,loss,-1.0
2021-08-28,QPR vs Coventry,2021_22,championship,Home,1,2.2,2.26,✅ Fair,win,1.26
2021-08-28,Preston vs Swansea,2021_22,championship,Home,2,2.22,2.3,✅ Fair,win,1.3
2021-08-28,Peterboro vs West Brom,2021_22,championship,Home,-10,4.43,5.04,✅ Fair,loss,-1.0
2021-08-28,Hull vs Bournemouth,2021_22,championship,Home,-7,2.67,3.42,✅ Good,loss,-1.0
2021-08-28,Hull vs Bournemouth,2021_22,championship,Draw,-7,3.2,3.3,✅ Fair,win,2.3
2021-08-28,Fulham vs Stoke,2021_22,championship,Away,5,3.89,4.54,✅ Fair,loss,-1.0
2021-08-28,Barnsley vs Birmingham,2021_22,championship,Home,1,2.2,2.29,✅ Fair,loss,-1.0
2021-08-28,Cardiff vs Bristol City,2021_22,championship,Home,14,1.4,1.98,✅ Excellent,loss,-1.0
2021-08-28,Huddersfield vs Reading,2021_22,championship,Home,3,1.98,2.34,✅ Good,win,1.34
2021-08-28,Derby vs Nott'm Forest,2021_22,championship,Home,4,2.38,2.56,✅ Fair,loss,-1.0
2021-09-10,Birmingham vs Derby,2021_22,championship,Away,1,3.73,4.63,✅ Good,loss,-1.0
2021-09-11,Stoke vs Huddersfield,2021_22,championship,Away,1,3.73,5.02,✅ Good,loss,-1.0
2021-09-11,Reading vs QPR,2021_22,championship,Home,-14,2.0,2.96,✅ Excellent,loss,-1.0
2021-09-11,Reading vs QPR,2021_22,championship,Away,-14,2.0,2.38,✅ Good,loss,-1.0
2021-09-11,West Brom vs Millwall,2021_22,championship,Home,14,1.4,1.56,✅ Good,loss,-1.0
2021-09-11,Swansea vs Hull,2021_22,championship,Draw,0,3.3,3.38,✅ Fair,win,2.38
2021-09-11,Sheffield United vs Peterboro,2021_22,championship,Away,-1,3.59,5.5,✅ Good,loss,-1.0
2021-09-11,Bristol City vs Preston,2021_22,championship,Home,-1,2.1,2.33,✅ Fair,loss,-1.0
2021-09-11,Bournemouth vs Barnsley,2021_22,championship,Away,1,3.73,4.32,✅ Fair,loss,-1.0
2021-09-11,Blackpool vs Fulham,2021_22,championship,Home,-15,4.0,5.87,✅ Good,win,4.87
2021-09-11,Blackpool vs Fulham,2021_22,championship,Draw,-15,4.0,4.03,✅ Fair,loss,-1.0
2021-09-11,Coventry vs Middlesbrough,2021_22,championship,Home,8,2.05,2.28,✅ Fair,win,1.28
2021-09-11,Coventry vs Middlesbrough,2021_22,championship,Draw,8,3.0,3.21,✅ Fair,loss,-1.0
2021-09-11,Blackburn vs Luton,2021_22,championship,Home,8,2.05,2.17,✅ Fair,loss,-1.0
2021-09-11,Blackburn vs Luton,2021_22,championship,Draw,8,3.0,3.34,✅ Fair,win,2.34
2021-09-12,Nott'm Forest vs Cardiff,2021_22,championship,Home,-8,2.8,2.96,✅ Fair,loss,-1.0
2021-09-12,Nott'm Forest vs Cardiff,2021_22,championship,Away,-8,2.43,2.58,✅ Fair,win,1.58
2021-09-14,Reading vs Peterboro,2021_22,championship,Home,2,2.22,2.34,✅ Fair,win,1.34
2021-09-14,Sheffield United vs Preston,2021_22,championship,Draw,0,3.3,3.38,✅ Fair,win,2.38
2021-09-14,Sheffield United vs Preston,2021_22,championship,Away,0,3.59,4.63,✅ Good,loss,-1.0
2021-09-14,West Brom vs Derby,2021_22,championship,Draw,9,3.82,4.08,✅ Fair,win,3.08
2021-09-14,West Brom vs Derby,2021_22,championship,Away,9,6.0,6.41,✅ Fair,loss,-1.0
2021-09-14,Blackpool vs Huddersfield,2021_22,championship,Home,-4,2.14,2.62,✅ Good,loss,-1.0
2021-09-14,Blackburn vs Hull,2021_22,championship,Draw,4,3.17,3.53,✅ Fair,loss,-1.0
2021-09-14,Blackburn vs Hull,2021_22,championship,Away,4,3.8,5.0,✅ Good,loss,-1.0
2021-09-14,Bournemouth vs QPR,2021_22,championship,Draw,0,3.3,3.65,✅ Fair,loss,-1.0
2021-09-14,Bournemouth vs QPR,2021_22,championship,Away,0,3.59,3.95,✅ Fair,loss,-1.0
2021-09-15,Birmingham vs Fulham,2021_22,championship,Home,-3,3.07,3.95,✅ Good,loss,-1.0
2021-09-15,Bristol City vs Luton,2021_22,championship,Home,2,2.22,2.5,✅ Fair,loss,-1.0
2021-09-15,Coventry vs Cardiff,2021_22,championship,Away,-2,2.65,3.35,✅ Good,loss,-1.0
2021-09-15,Nott'm Forest vs Middlesbrough,2021_22,championship,Away,-3,2.53,2.64,✅ Fair,win,1.64
2021-09-15,Stoke vs Barnsley,2021_22,championship,Away,5,3.89,4.79,✅ Good,loss,-1.0
2021-09-15,Swansea vs Millwall,2021_22,championship,Away,-2,2.65,2.88,✅ Fair,loss,-1.0
2021-09-18,Peterboro vs Birmingham,2021_22,championship,Home,-9,2.5,3.28,✅ Good,win,2.28
2021-09-18,Middlesbrough vs Blackpool,2021_22,championship,Draw,6,3.0,3.43,✅ Fair,loss,-1.0
2021-09-18,Middlesbrough vs Blackpool,2021_22,championship,Away,6,2.87,4.61,✅ Excellent,win,3.61
2021-09-18,QPR vs Bristol City,2021_22,championship,Draw,5,3.7,3.7,✅ Fair,loss,-1.0
2021-09-18,QPR vs Bristol City,2021_22,championship,Away,5,3.89,4.23,✅ Fair,win,3.23
2021-09-18,Preston vs West Brom,2021_22,championship,Home,-6,2.87,3.71,✅ Good,loss,-1.0
2021-09-18,Luton vs Swansea,2021_22,championship,Away,-2,2.65,3.62,✅ Good,loss,-1.0
2021-09-18,Millwall vs Coventry,2021_22,championship,Home,-4,2.14,2.54,✅ Good,loss,-1.0
2021-09-18,Fulham vs Reading,2021_22,championship,Draw,15,3.0,4.95,✅ Excellent,loss,-1.0
2021-09-18,Fulham vs Reading,2021_22,championship,Away,15,6.0,8.4,✅ Good,win,7.4
2021-09-18,Cardiff vs Bournemouth,2021_22,championship,Home,-4,2.14,2.85,✅ Good,loss,-1.0
2021-09-18,Huddersfield vs Nott'm Forest,2021_22,championship,Home,10,2.0,2.08,✅ Fair,loss,-1.0
2021-09-18,Huddersfield vs Nott'm Forest,2021_22,championship,Draw,10,3.11,3.34,✅ Fair,loss,-1.0
2021-09-18,Barnsley vs Blackburn,2021_22,championship,Home,-5,2.73,2.83,✅ Fair,loss,-1.0
2021-09-18,Hull vs Sheffield United,2021_22,championship,Home,-7,2.67,3.27,✅ Good,loss,-1.0
2021-09-18,Hull vs Sheffield United,2021_22,championship,Draw,-7,3.2,3.24,✅ Fair,loss,-1.0
2021-09-18,Derby vs Stoke,2021_22,championship,Home,-3,3.07,3.11,✅ Fair,win,2.11
2021-09-24,Coventry vs Peterboro,2021_22,championship,Draw,8,3.0,3.91,✅ Good,loss,-1.0
2021-09-24,West Brom vs QPR,2021_22,championship,Draw,5,3.7,3.93,✅ Fair,loss,-1.0
2021-09-24,West Brom vs QPR,2021_22,championship,Away,5,3.89,4.83,✅ Good,loss,-1.0
2021-09-25,Nott'm Forest vs Millwall,2021_22,championship,Home,-1,2.1,2.52,✅ Good,loss,-1.0
2021-09-25,Swansea vs Huddersfield,2021_22,championship,Home,-9,2.5,2.55,✅ Fair,win,1.55
2021-09-25,Swansea vs Huddersfield,2021_22,championship,Away,-9,2.35,2.97,✅ Good,loss,-1.0
2021-09-25,Stoke vs Hull,2021_22,championship,Draw,7,3.54,3.82,✅ Fair,loss,-1.0
2021-09-25,Bristol City vs Fulham,2021_22,championship,Home,-5,2.73,4.78,✅ Excellent,loss,-1.0
2021-09-25,Bristol City vs Fulham,2021_22,championship,Draw,-5,3.42,3.62,✅ Fair,win,2.62
2021-09-25,Sheffield United vs Derby,2021_22,championship,Draw,1,3.61,3.72,✅ Fair,loss,-1.0
2021-09-25,Sheffield United vs Derby,2021_22,championship,Away,1,3.73,5.94,✅ Excellent,loss,-1.0
2021-09-25,Blackpool vs Barnsley,2021_22,championship,Home,1,2.2,2.48,✅ Fair,win,1.48
2021-09-25,Birmingham vs Preston,2021_22,championship,Away,-3,2.53,3.75,✅ Excellent,loss,-1.0
2021-09-25,Reading vs Middlesbrough,2021_22,championship,Home,-1,2.1,2.98,✅ Excellent,win,1.98
2021-09-25,Bournemouth vs Luton,2021_22,championship,Home,11,1.6,1.64,✅ Fair,win,0.64
2021-09-25,Blackburn vs Cardiff,2021_22,championship,Home,2,2.22,2.32,✅ Fair,win,1.32
2021-09-28,Middlesbrough vs Sheffield United,2021_22,championship,Home,-8,2.8,3.0,✅ Fair,win,2.0
2021-09-28,Middlesbrough vs Sheffield United,2021_22,championship,Away,-8,2.43,2.57,✅ Fair,loss,-1.0
2021-09-28,QPR vs Birmingham,2021_22,championship,Away,-2,2.65,3.8,✅ Good,loss,-1.0
2021-09-28,Preston vs Stoke,2021_22,championship,Home,3,1.98,2.75,✅ Excellent,loss,-1.0
2021-09-28,Cardiff vs West Brom,2021_22,championship,Home,-7,2.67,4.17,✅ Excellent,loss,-1.0
2021-09-28,Cardiff vs West Brom,2021_22,championship,Draw,-7,3.2,3.48,✅ Fair,loss,-1.0
2021-09-28,Hull vs Blackpool,2021_22,championship,Draw,-7,3.2,3.2,✅ Fair,win,2.2
2021-09-28,Hull vs Blackpool,2021_22,championship,Away,-7,3.2,3.35,✅ Fair,loss,-1.0
2021-09-28,Huddersfield vs Blackburn,2021_22,championship,Home,-1,2.1,2.59,✅ Good,win,1.59
2021-09-29,Fulham vs Swansea,2021_22,championship,Draw,6,3.0,4.67,✅ Excellent,loss,-1.0
2021-09-29,Fulham vs Swansea,2021_22,championship,Away,6,2.87,7.98,✅ Excellent,loss,-1.0
2021-09-29,Luton vs Coventry,2021_22,championship,Draw,-11,2.67,3.16,✅ Good,loss,-1.0
2021-09-29,Luton vs Coventry,2021_22,championship,Away,-11,2.67,2.74,✅ Fair,loss,-1.0
2021-09-29,Millwall vs Bristol City,2021_22,championship,Away,-2,2.65,3.85,✅ Good,loss,-1.0
2021-09-29,Barnsley vs Nott'm Forest,2021_22,championship,Away,-2,2.65,3.2,✅ Good,win,2.2
2021-09-29,Derby vs Reading,2021_22,championship,Home,-1,2.1,2.31,✅ Fair,win,1.31
2021-09-29,Peterboro vs Bournemouth,2021_22,championship,Home,-14,2.0,4.9,✅ Excellent,loss,-1.0
2021-10-01,Stoke vs West Brom,2021_22,championship,Home,-7,2.67,3.49,✅ Good,win,2.49
2021-10-02,Coventry vs Fulham,2021_22,championship,Home,-7,2.67,3.71,✅ Good,win,2.71
2021-10-02,Coventry vs Fulham,2021_22,championship,Draw,-7,3.2,3.6,✅ Fair,loss,-1.0
2021-10-02,Luton vs Huddersfield,2021_22,championship,Draw,0,3.3,3.41,✅ Fair,win,2.41
2021-10-02,QPR vs Preston,2021_22,championship,Home,-1,2.1,2.11,✅ Fair,win,1.11
2021-10-02,Hull vs Middlesbrough,2021_22,championship,Home,-6,2.87,3.04,✅ Fair,win,2.04
2021-10-02,Derby vs Swansea,2021_22,championship,Home,2,2.22,2.52,✅ Fair,loss,-1.0
2021-10-02,Peterboro vs Bristol City,2021_22,championship,Away,-8,2.43,2.83,✅ Good,win,1.83
2021-10-02,Bournemouth vs Sheffield United,2021_22,championship,Away,1,3.73,3.84,✅ Fair,loss,-1.0
2021-10-02,Blackpool vs Blackburn,2021_22,championship,Home,-6,2.87,2.93,✅ Fair,win,1.93
2021-10-02,Barnsley vs Millwall,2021_22,championship,Home,-8,2.8,2.95,✅ Fair,loss,-1.0
2021-10-02,Barnsley vs Millwall,2021_22,championship,Away,-8,2.43,2.62,✅ Fair,win,1.62
2021-10-02,Cardiff vs Reading,2021_22,championship,Away,-9,2.35,3.68,✅ Excellent,win,2.68
2021-10-02,Birmingham vs Nott'm Forest,2021_22,championship,Away,-7,3.2,3.61,✅ Fair,win,2.61
2021-10-15,West Brom vs Birmingham,2021_22,championship,Home,13,1.5,1.65,✅ Good,win,0.65
2021-10-15,West Brom vs Birmingham,2021_22,championship,Away,13,5.0,5.25,✅ Fair,loss,-1.0
2021-10-16,Reading vs Barnsley,2021_22,championship,Home,11,1.6,2.16,✅ Excellent,win,1.16
2021-10-16,Millwall vs Luton,2021_22,championship,Away,-2,2.65,3.12,✅ Good,win,2.12
2021-10-16,Nott'm Forest vs Blackpool,2021_22,championship,Home,3,1.98,2.03,✅ Fair,win,1.03
2021-10-16,Sheffield United vs Stoke,2021_22,championship,Home,1,2.2,2.23,✅ Fair,win,1.23
2021-10-16,Preston vs Derby,2021_22,championship,Away,0,3.59,3.97,✅ Fair,loss,-1.0
2021-10-16,Blackburn vs Coventry,2021_22,championship,Home,0,2.39,2.78,✅ Good,loss,-1.0
2021-10-16,Fulham vs QPR,2021_22,championship,Draw,0,3.3,4.2,✅ Good,loss,-1.0
2021-10-16,Fulham vs QPR,2021_22,championship,Away,0,3.59,4.92,✅ Good,loss,-1.0
2021-10-16,Middlesbrough vs Peterboro,2021_22,championship,Away,5,3.89,4.51,✅ Fair,loss,-1.0
2021-10-16,Bristol City vs Bournemouth,2021_22,championship,Home,-6,2.87,4.2,✅ Good,loss,-1.0
2021-10-16,Huddersfield vs Hull,2021_22,championship,Draw,4,3.17,3.4,✅ Fair,loss,-1.0
2021-10-16,Huddersfield vs Hull,2021_22,championship,Away,4,3.8,3.84,✅ Fair,loss,-1.0
2021-10-17,Swansea vs Cardiff,2021_22,championship,Home,9,1.75,2.47,✅ Excellent,win,1.47
2021-10-19,Bristol City vs Nott'm Forest,2021_22,championship,Home,-7,2.67,2.83,✅ Fair,loss,-1.0
2021-10-19,Bristol City vs Nott'm Forest,2021_22,championship,Draw,-7,3.2,3.21,✅ Fair,loss,-1.0
2021-10-19,Derby vs Luton,2021_22,championship,Home,-5,2.73,3.19,✅ Good,loss,-1.0
2021-10-19,QPR vs Blackburn,2021_22,championship,Draw,-7,3.2,3.51,✅ Fair,loss,-1.0
2021-10-19,QPR vs Blackburn,2021_22,championship,Away,-7,3.2,3.31,✅ Fair,loss,-1.0
2021-10-19,Sheffield United vs Millwall,2021_22,championship,Away,1,3.73,4.63,✅ Good,win,3.63
2021-10-20,Reading vs Blackpool,2021_22,championship,Draw,6,3.0,3.35,✅ Fair,loss,-1.0
2021-10-20,Reading vs Blackpool,2021_22,championship,Away,6,2.87,3.3,✅ Fair,win,2.3
2021-10-20,Middlesbrough vs Barnsley,2021_22,championship,Home,7,1.77,1.89,✅ Fair,win,0.89
2021-10-20,Preston vs Coventry,2021_22,championship,Away,-3,2.53,2.68,✅ Fair,loss,-1.0
2021-10-20,Hull vs Peterboro,2021_22,championship,Home,-1,2.1,2.11,✅ Fair,loss,-1.0
2021-10-20,Huddersfield vs Birmingham,2021_22,championship,Home,15,2.0,2.47,✅ Good,loss,-1.0
2021-10-20,Huddersfield vs Birmingham,2021_22,championship,Draw,15,3.0,3.18,✅ Fair,win,2.18
2021-10-20,Swansea vs West Brom,2021_22,championship,Home,-3,3.07,3.79,✅ Good,win,2.79
2021-10-23,Birmingham vs Swansea,2021_22,championship,Away,-12,1.83,3.09,✅ Excellent,loss,-1.0
2021-10-23,Blackburn vs Reading,2021_22,championship,Away,-1,3.59,4.2,✅ Fair,loss,-1.0
2021-10-23,Blackpool vs Preston,2021_22,championship,Home,3,1.98,2.85,✅ Excellent,win,1.85
2021-10-23,Bournemouth vs Huddersfield,2021_22,championship,Draw,6,3.0,3.87,✅ Good,loss,-1.0
2021-10-23,Bournemouth vs Huddersfield,2021_22,championship,Away,6,2.87,5.65,✅ Excellent,loss,-1.0
2021-10-23,Coventry vs Derby,2021_22,championship,Away,-1,3.59,4.27,✅ Good,loss,-1.0
2021-10-23,Luton vs Hull,2021_22,championship,Home,11,1.6,1.82,✅ Good,win,0.82
2021-10-23,Millwall vs Stoke,2021_22,championship,Home,1,2.2,2.58,✅ Good,win,1.58
2021-10-23,Peterboro vs QPR,2021_22,championship,Home,-1,2.1,3.52,✅ Excellent,win,2.52
2021-10-23,West Brom vs Bristol City,2021_22,championship,Draw,6,3.0,4.26,✅ Good,loss,-1.0
2021-10-23,West Brom vs Bristol City,2021_22,championship,Away,6,2.87,7.42,✅ Excellent,loss,-1.0
2021-10-24,Nott'm Forest vs Fulham,2021_22,championship,Home,6,3.14,4.03,✅ Good,loss,-1.0
2021-10-24,Nott'm Forest vs Fulham,2021_22,championship,Draw,6,3.0,3.4,✅ Fair,loss,-1.0
2021-10-24,Barnsley vs Sheffield United,2021_22,championship,Home,-7,2.67,3.59,✅ Good,loss,-1.0
2021-10-24,Barnsley vs Sheffield United,2021_22,championship,Draw,-7,3.2,3.45,✅ Fair,loss,-1.0
2021-10-29,QPR vs Nott'm Forest,2021_22,championship,Home,-4,2.14,2.18,✅ Fair,loss,-1.0
2021-10-29,QPR vs Nott'm Forest,2021_22,championship,Away,-4,3.29,3.34,✅ Fair,loss,-1.0
2021-10-30,Bristol City vs Barnsley,2021_22,championship,Home,2,2.22,2.34,✅ Fair,win,1.34
2021-10-30,Derby vs Blackburn,2021_22,championship,Away,-3,2.53,2.59,✅ Fair,win,1.59
2021-10-30,Huddersfield vs Millwall,2021_22,championship,Away,-3,2.53,2.92,✅ Good,loss,-1.0
2021-10-30,Hull vs Coventry,2021_22,championship,Home,-4,2.14,2.96,✅ Good,loss,-1.0
2021-10-30,Middlesbrough vs Birmingham,2021_22,championship,Home,10,2.0,2.15,✅ Fair,loss,-1.0
2021-10-30,Middlesbrough vs Birmingham,2021_22,championship,Draw,10,3.11,3.26,✅ Fair,loss,-1.0
2021-10-30,Preston vs Luton,2021_22,championship,Away,-9,2.35,2.96,✅ Good,loss,-1.0
2021-10-30,Sheffield United vs Blackpool,2021_22,championship,Draw,-5,3.42,4.0,✅ Fair,loss,-1.0
2021-10-30,Sheffield United vs Blackpool,2021_22,championship,Away,-5,2.93,5.89,✅ Excellent,win,4.89
2021-10-30,Stoke vs Cardiff,2021_22,championship,Away,16,3.0,4.07,✅ Good,loss,-1.0
2021-10-30,Swansea vs Peterboro,2021_22,championship,Draw,6,3.0,3.81,✅ Good,loss,-1.0
2021-10-30,Swansea vs Peterboro,2021_22,championship,Away,6,2.87,5.45,✅ Excellent,loss,-1.0
2021-10-30,Reading vs Bournemouth,2021_22,championship,Home,-9,2.5,4.73,✅ Excellent,loss,-1.0
2021-11-02,Peterboro vs Huddersfield,2021_22,championship,Home,-5,2.73,3.29,✅ Good,loss,-1.0
2021-11-02,Millwall vs Reading,2021_22,championship,Away,5,3.89,4.21,✅ Fair,loss,-1.0
2021-11-02,Nott'm Forest vs Sheffield United,2021_22,championship,Draw,6,3.0,3.31,✅ Fair,win,2.31
2021-11-02,Coventry vs Swansea,2021_22,championship,Away,-6,2.64,3.29,✅ Good,win,2.29
2021-11-02,Luton vs Middlesbrough,2021_22,championship,Home,2,2.22,2.32,✅ Fair,win,1.32
2021-11-02,Birmingham vs Bristol City,2021_22,championship,Away,2,3.7,4.21,✅ Fair,loss,-1.0
2021-11-03,Barnsley vs Derby,2021_22,championship,Away,-8,2.43,3.35,✅ Good,loss,-1.0
2021-11-03,Blackburn vs Fulham,2021_22,championship,Draw,-11,2.67,3.64,✅ Good,loss,-1.0
2021-11-03,Blackpool vs Stoke,2021_22,championship,Draw,6,3.0,3.34,✅ Fair,loss,-1.0
2021-11-03,Bournemouth vs Preston,2021_22,championship,Draw,9,3.82,3.95,✅ Fair,loss,-1.0
2021-11-03,Cardiff vs QPR,2021_22,championship,Draw,-12,3.14,3.34,✅ Fair,loss,-1.0
2021-11-03,Cardiff vs QPR,2021_22,championship,Away,-12,1.83,2.67,✅ Excellent,win,1.67
2021-11-03,West Brom vs Hull,2021_22,championship,Draw,6,3.0,4.57,✅ Excellent,loss,-1.0
2021-11-03,West Brom vs Hull,2021_22,championship,Away,6,2.87,8.34,✅ Excellent,loss,-1.0
2021-11-06,Millwall vs Derby,2021_22,championship,Away,3,3.87,4.61,✅ Good,loss,-1.0
2021-11-06,Blackpool vs QPR,2021_22,championship,Home,4,2.38,2.9,✅ Good,loss,-1.0
2021-11-06,Blackpool vs QPR,2021_22,championship,Draw,4,3.17,3.35,✅ Fair,win,2.35
2021-11-06,Birmingham vs Reading,2021_22,championship,Draw,6,3.0,3.54,✅ Good,loss,-1.0
2021-11-06,Birmingham vs Reading,2021_22,championship,Away,6,2.87,4.46,✅ Excellent,win,3.46
2021-11-06,West Brom vs Middlesbrough,2021_22,championship,Draw,0,3.3,3.55,✅ Fair,win,2.55
2021-11-06,West Brom vs Middlesbrough,2021_22,championship,Away,0,3.59,4.63,✅ Good,loss,-1.0
2021-11-06,Cardiff vs Huddersfield,2021_22,championship,Away,-9,2.35,3.1,✅ Good,loss,-1.0
2021-11-06,Bournemouth vs Swansea,2021_22,championship,Away,1,3.73,4.92,✅ Good,loss,-1.0
2021-11-06,Blackburn vs Sheffield United,2021_22,championship,Home,-5,2.73,2.94,✅ Fair,win,1.94
