Date,Fixture,Season,League,Market,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2021-08-21,Tranmere vs Newport County,2021_22,league2,Draw,-4,2.79,3.18,✅ Fair,loss,-1.0
2021-08-21,Salford vs Swindon,2021_22,league2,Away,-1,3.33,4.4,✅ Good,win,3.4
2021-08-21,Stevenage vs Port Vale,2021_22,league2,Home,6,2.35,2.43,✅ Fair,loss,-1.0
2021-08-21,Northampton vs Rochdale,2021_22,league2,Away,4,3.65,3.69,✅ Fair,win,2.69
2021-08-21,Carlisle vs Leyton Orient,2021_22,league2,Draw,6,3.21,3.24,✅ Fair,win,2.24
2021-08-21,Exeter vs Bristol Rvs,2021_22,league2,Home,-2,2.07,2.28,✅ Fair,win,1.28
2021-08-21,Exeter vs Bristol Rvs,2021_22,league2,Draw,-2,3.03,3.18,✅ Fair,loss,-1.0
2021-08-21,Forest Green vs Crawley Town,2021_22,league2,Draw,11,3.2,3.46,✅ Fair,loss,-1.0
2021-08-21,Forest Green vs Crawley Town,2021_22,league2,Away,11,3.2,4.52,✅ Good,loss,-1.0
2021-08-21,Oldham vs Colchester,2021_22,league2,Away,-9,2.24,2.67,✅ Good,win,1.67
2021-08-21,Mansfield vs Bradford,2021_22,league2,Away,5,3.04,3.31,✅ Fair,win,2.31
2021-08-21,Hartlepool vs Walsall,2021_22,league2,Home,-1,2.04,2.23,✅ Fair,win,1.23
2021-08-21,Harrogate vs Barrow,2021_22,league2,Draw,-4,2.79,3.42,✅ Good,loss,-1.0
2021-08-21,Harrogate vs Barrow,2021_22,league2,Away,-4,3.19,3.2,✅ Fair,loss,-1.0
2021-08-24,Leyton Orient vs Harrogate,2021_22,league2,Home,1,2.33,2.42,✅ Fair,loss,-1.0
2021-08-28,Hartlepool vs Carlisle,2021_22,league2,Home,-3,2.27,2.56,✅ Fair,win,1.56
2021-08-28,Walsall vs Stevenage,2021_22,league2,Away,-8,2.4,2.49,✅ Fair,loss,-1.0
2021-08-28,Swindon vs Mansfield,2021_22,league2,Home,-5,2.18,3.04,✅ Good,win,2.04
2021-08-28,Sutton vs Oldham,2021_22,league2,Draw,6,3.21,3.45,✅ Fair,loss,-1.0
2021-08-28,Sutton vs Oldham,2021_22,league2,Away,6,3.81,3.91,✅ Fair,win,2.91
2021-08-28,Crawley Town vs Northampton,2021_22,league2,Home,-7,2.56,2.88,✅ Fair,loss,-1.0
2021-08-28,Scunthorpe vs Tranmere,2021_22,league2,Home,-2,2.07,3.56,✅ Excellent,win,2.56
2021-08-28,Scunthorpe vs Tranmere,2021_22,league2,Draw,-2,3.03,3.14,✅ Fair,loss,-1.0
2021-08-28,Salford vs Newport County,2021_22,league2,Draw,-6,3.0,3.09,✅ Fair,loss,-1.0
2021-08-28,Salford vs Newport County,2021_22,league2,Away,-6,2.85,3.16,✅ Fair,loss,-1.0
2021-08-28,Leyton Orient vs Bradford,2021_22,league2,Draw,-6,3.0,3.14,✅ Fair,loss,-1.0
2021-08-28,Harrogate vs Exeter,2021_22,league2,Home,1,2.33,2.34,✅ Fair,loss,-1.0
2021-08-28,Harrogate vs Exeter,2021_22,league2,Draw,1,3.28,3.36,✅ Fair,win,2.36
2021-09-04,Oldham vs Barrow,2021_22,league2,Home,-5,2.18,2.59,✅ Good,loss,-1.0
2021-09-04,Bradford vs Walsall,2021_22,league2,Away,5,3.04,5.11,✅ Excellent,loss,-1.0
2021-09-04,Tranmere vs Hartlepool,2021_22,league2,Home,-2,2.07,2.55,✅ Good,win,1.55
2021-09-04,Tranmere vs Hartlepool,2021_22,league2,Draw,-2,3.03,3.18,✅ Fair,loss,-1.0
2021-09-04,Stevenage vs Swindon,2021_22,league2,Home,-1,2.04,2.54,✅ Good,loss,-1.0
2021-09-04,Newport County vs Leyton Orient,2021_22,league2,Home,-1,2.04,2.82,✅ Good,loss,-1.0
2021-09-04,Carlisle vs Salford,2021_22,league2,Draw,-4,2.79,3.06,✅ Fair,loss,-1.0
2021-09-04,Bristol Rvs vs Crawley Town,2021_22,league2,Draw,2,2.94,3.47,✅ Good,loss,-1.0
2021-09-04,Bristol Rvs vs Crawley Town,2021_22,league2,Away,2,3.42,3.52,✅ Fair,loss,-1.0
2021-09-04,Northampton vs Scunthorpe,2021_22,league2,Away,4,3.65,4.42,✅ Good,loss,-1.0
2021-09-04,Mansfield vs Harrogate,2021_22,league2,Draw,1,3.28,3.52,✅ Fair,loss,-1.0
2021-09-04,Mansfield vs Harrogate,2021_22,league2,Away,1,3.75,4.0,✅ Fair,win,3.0
2021-09-04,Exeter vs Forest Green,2021_22,league2,Away,-8,2.4,2.42,✅ Fair,loss,-1.0
2021-09-04,Port Vale vs Rochdale,2021_22,league2,Draw,-3,3.19,3.27,✅ Fair,loss,-1.0
2021-09-10,Harrogate vs Newport County,2021_22,league2,Away,5,3.04,3.41,✅ Fair,loss,-1.0
2021-09-10,Barrow vs Colchester,2021_22,league2,Draw,2,2.94,3.3,✅ Fair,loss,-1.0
2021-09-10,Barrow vs Colchester,2021_22,league2,Away,2,3.42,3.81,✅ Fair,win,2.81
2021-09-11,Crawley Town vs Carlisle,2021_22,league2,Away,-8,2.4,2.55,✅ Fair,loss,-1.0
2021-09-11,Swindon vs Port Vale,2021_22,league2,Home,3,2.31,2.4,✅ Fair,loss,-1.0
2021-09-11,Swindon vs Port Vale,2021_22,league2,Away,3,2.92,3.01,✅ Fair,win,2.01
2021-09-11,Sutton vs Stevenage,2021_22,league2,Home,-3,2.27,2.8,✅ Good,win,1.8
2021-09-11,Salford vs Bradford,2021_22,league2,Draw,-3,3.19,3.29,✅ Fair,loss,-1.0
2021-09-11,Rochdale vs Tranmere,2021_22,league2,Draw,1,3.28,3.31,✅ Fair,loss,-1.0
2021-09-11,Hartlepool vs Bristol Rvs,2021_22,league2,Away,5,3.04,3.62,✅ Good,loss,-1.0
2021-09-11,Scunthorpe vs Exeter,2021_22,league2,Home,-3,2.27,2.91,✅ Good,loss,-1.0
2021-09-11,Walsall vs Mansfield,2021_22,league2,Home,-2,2.07,2.96,✅ Excellent,win,1.96
2021-09-11,Walsall vs Mansfield,2021_22,league2,Draw,-2,3.03,3.24,✅ Fair,loss,-1.0
2021-09-11,Leyton Orient vs Oldham,2021_22,league2,Home,9,1.57,1.81,✅ Good,win,0.81
2021-09-14,Newport County vs Northampton,2021_22,league2,Home,-3,2.27,2.53,✅ Fair,loss,-1.0
2021-09-14,Sutton vs Hartlepool,2021_22,league2,Home,-5,2.18,2.37,✅ Fair,win,1.37
2021-09-18,Port Vale vs Harrogate,2021_22,league2,Draw,-4,2.79,3.3,✅ Good,loss,-1.0
2021-09-18,Northampton vs Swindon,2021_22,league2,Draw,1,3.28,3.39,✅ Fair,win,2.39
2021-09-18,Tranmere vs Salford,2021_22,league2,Home,-3,2.27,2.94,✅ Good,win,1.94
2021-09-18,Exeter vs Sutton,2021_22,league2,Home,4,2.11,2.24,✅ Fair,win,1.24
2021-09-18,Bradford vs Barrow,2021_22,league2,Away,0,2.77,3.86,✅ Good,loss,-1.0
2021-09-18,Mansfield vs Rochdale,2021_22,league2,Draw,-8,3.43,3.44,✅ Fair,win,2.44
2021-09-18,Mansfield vs Rochdale,2021_22,league2,Away,-8,2.4,2.96,✅ Good,loss,-1.0
2021-09-18,Bristol Rvs vs Leyton Orient,2021_22,league2,Away,-11,2.33,2.61,✅ Fair,win,1.61
2021-09-18,Carlisle vs Scunthorpe,2021_22,league2,Away,5,3.04,4.55,✅ Good,loss,-1.0
2021-09-18,Newport County vs Walsall,2021_22,league2,Home,-3,2.27,2.3,✅ Fair,win,1.3
2021-09-18,Colchester vs Crawley Town,2021_22,league2,Home,4,2.11,2.15,✅ Fair,loss,-1.0
2021-09-21,Crawley Town vs Harrogate,2021_22,league2,Draw,-4,2.79,3.21,✅ Fair,win,2.21
2021-09-24,Barrow vs Newport County,2021_22,league2,Home,3,2.31,2.37,✅ Fair,win,1.37
2021-09-24,Barrow vs Newport County,2021_22,league2,Away,3,2.92,3.08,✅ Fair,loss,-1.0
2021-09-25,Walsall vs Bristol Rvs,2021_22,league2,Home,4,2.11,2.42,✅ Good,loss,-1.0
2021-09-25,Swindon vs Colchester,2021_22,league2,Draw,1,3.28,3.44,✅ Fair,win,2.44
2021-09-25,Scunthorpe vs Port Vale,2021_22,league2,Home,-9,3.17,4.2,✅ Good,loss,-1.0
2021-09-25,Sutton vs Carlisle,2021_22,league2,Home,0,2.25,2.32,✅ Fair,win,1.32
2021-09-25,Sutton vs Carlisle,2021_22,league2,Away,0,2.77,3.1,✅ Fair,loss,-1.0
2021-09-25,Rochdale vs Oldham,2021_22,league2,Draw,11,3.2,3.87,✅ Good,loss,-1.0
2021-09-25,Rochdale vs Oldham,2021_22,league2,Away,11,3.2,4.87,✅ Excellent,win,3.87
2021-09-25,Leyton Orient vs Mansfield,2021_22,league2,Away,12,2.57,3.16,✅ Good,loss,-1.0
2021-09-25,Harrogate vs Stevenage,2021_22,league2,Draw,11,3.2,3.37,✅ Fair,win,2.37
2021-09-25,Harrogate vs Stevenage,2021_22,league2,Away,11,3.2,3.91,✅ Good,loss,-1.0
2021-09-25,Forest Green vs Tranmere,2021_22,league2,Draw,7,3.35,3.49,✅ Fair,win,2.49
2021-09-25,Crawley Town vs Bradford,2021_22,league2,Home,-3,2.27,3.39,✅ Excellent,win,2.39
2021-09-25,Crawley Town vs Bradford,2021_22,league2,Draw,-3,3.19,3.36,✅ Fair,loss,-1.0
2021-09-25,Salford vs Northampton,2021_22,league2,Home,-1,2.04,2.19,✅ Fair,loss,-1.0
2021-09-25,Salford vs Northampton,2021_22,league2,Away,-1,3.33,3.4,✅ Fair,loss,-1.0
2021-09-25,Hartlepool vs Exeter,2021_22,league2,Away,-7,2.88,2.94,✅ Fair,loss,-1.0
2021-10-02,Bristol Rvs vs Swindon,2021_22,league2,Home,-5,2.18,2.36,✅ Fair,loss,-1.0
2021-10-02,Port Vale vs Leyton Orient,2021_22,league2,Home,-1,2.04,2.35,✅ Good,win,1.35
2021-10-02,Tranmere vs Crawley Town,2021_22,league2,Home,-2,2.07,2.25,✅ Fair,win,1.25
2021-10-02,Tranmere vs Crawley Town,2021_22,league2,Draw,-2,3.03,3.27,✅ Fair,loss,-1.0
2021-10-02,Stevenage vs Hartlepool,2021_22,league2,Draw,-6,3.0,3.16,✅ Fair,loss,-1.0
2021-10-02,Stevenage vs Hartlepool,2021_22,league2,Away,-6,2.85,3.31,✅ Fair,loss,-1.0
2021-10-02,Oldham vs Harrogate,2021_22,league2,Draw,-6,3.0,3.54,✅ Good,loss,-1.0
2021-10-02,Exeter vs Walsall,2021_22,league2,Draw,10,2.56,3.54,✅ Good,win,2.54
2021-10-02,Exeter vs Walsall,2021_22,league2,Away,10,3.83,4.73,✅ Good,loss,-1.0
2021-10-02,Colchester vs Salford,2021_22,league2,Home,1,2.33,3.0,✅ Good,loss,-1.0
2021-10-02,Carlisle vs Forest Green,2021_22,league2,Home,-11,3.0,3.3,✅ Fair,loss,-1.0
2021-10-02,Bradford vs Rochdale,2021_22,league2,Draw,-6,3.0,3.48,✅ Fair,loss,-1.0
2021-10-02,Bradford vs Rochdale,2021_22,league2,Away,-6,2.85,3.32,✅ Good,loss,-1.0
2021-10-02,Newport County vs Scunthorpe,2021_22,league2,Draw,2,2.94,3.51,✅ Good,loss,-1.0
2021-10-02,Newport County vs Scunthorpe,2021_22,league2,Away,2,3.42,4.84,✅ Good,loss,-1.0
2021-10-02,Mansfield vs Barrow,2021_22,league2,Away,-8,2.4,3.15,✅ Good,win,2.15
2021-10-02,Northampton vs Sutton,2021_22,league2,Home,-1,2.04,2.22,✅ Fair,loss,-1.0
2021-10-08,Tranmere vs Colchester,2021_22,league2,Away,3,2.92,3.79,✅ Good,loss,-1.0
2021-10-09,Hartlepool vs Northampton,2021_22,league2,Home,-3,2.27,2.55,✅ Fair,win,1.55
2021-10-09,Harrogate vs Scunthorpe,2021_22,league2,Draw,10,2.56,3.91,✅ Excellent,loss,-1.0
2021-10-09,Harrogate vs Scunthorpe,2021_22,league2,Away,10,3.83,5.43,✅ Good,loss,-1.0
2021-10-09,Bristol Rvs vs Carlisle,2021_22,league2,Home,4,2.11,2.53,✅ Good,win,1.53
2021-10-09,Forest Green vs Swindon,2021_22,league2,Away,3,2.92,4.3,✅ Good,win,3.3
2021-10-09,Walsall vs Salford,2021_22,league2,Home,-2,2.07,3.37,✅ Excellent,win,2.37
2021-10-09,Walsall vs Salford,2021_22,league2,Draw,-2,3.03,3.18,✅ Fair,loss,-1.0
2021-10-09,Barrow vs Leyton Orient,2021_22,league2,Home,-3,2.27,2.45,✅ Fair,loss,-1.0
2021-10-09,Barrow vs Leyton Orient,2021_22,league2,Draw,-3,3.19,3.22,✅ Fair,win,2.22
2021-10-09,Stevenage vs Exeter,2021_22,league2,Away,-10,2.33,2.64,✅ Fair,loss,-1.0
2021-10-09,Rochdale vs Crawley Town,2021_22,league2,Draw,-2,3.03,3.46,✅ Fair,loss,-1.0
2021-10-09,Mansfield vs Oldham,2021_22,league2,Away,0,2.77,3.79,✅ Good,loss,-1.0
2021-10-09,Sutton vs Port Vale,2021_22,league2,Home,-1,2.04,2.6,✅ Good,win,1.6
2021-10-09,Newport County vs Bradford,2021_22,league2,Home,4,2.11,2.69,✅ Good,loss,-1.0
2021-10-16,Northampton vs Mansfield,2021_22,league2,Draw,2,2.94,3.23,✅ Fair,loss,-1.0
2021-10-16,Leyton Orient vs Walsall,2021_22,league2,Away,4,3.65,4.47,✅ Good,loss,-1.0
2021-10-16,Swindon vs Rochdale,2021_22,league2,Away,5,3.04,3.4,✅ Fair,loss,-1.0
2021-10-16,Port Vale vs Barrow,2021_22,league2,Home,-1,2.04,2.1,✅ Fair,win,1.1
2021-10-16,Port Vale vs Barrow,2021_22,league2,Away,-1,3.33,3.5,✅ Fair,loss,-1.0
2021-10-16,Salford vs Hartlepool,2021_22,league2,Away,0,2.77,3.96,✅ Good,loss,-1.0
2021-10-16,Bradford vs Bristol Rvs,2021_22,league2,Away,0,2.77,4.0,✅ Good,loss,-1.0
2021-10-16,Carlisle vs Tranmere,2021_22,league2,Home,-14,2.33,2.54,✅ Fair,loss,-1.0
2021-10-16,Carlisle vs Tranmere,2021_22,league2,Away,-14,2.33,2.8,✅ Good,win,1.8
2021-10-16,Oldham vs Stevenage,2021_22,league2,Draw,-4,2.79,3.19,✅ Fair,loss,-1.0
2021-10-16,Crawley Town vs Sutton,2021_22,league2,Draw,-4,2.79,3.3,✅ Good,loss,-1.0
2021-10-16,Exeter vs Newport County,2021_22,league2,Home,4,2.11,2.25,✅ Fair,loss,-1.0
2021-10-19,Oldham vs Walsall,2021_22,league2,Home,-2,2.07,2.79,✅ Good,loss,-1.0
2021-10-19,Oldham vs Walsall,2021_22,league2,Draw,-2,3.03,3.04,✅ Fair,loss,-1.0
2021-10-19,Sutton vs Swindon,2021_22,league2,Home,4,2.11,2.27,✅ Fair,loss,-1.0
2021-10-19,Salford vs Rochdale,2021_22,league2,Away,5,3.04,3.65,✅ Good,loss,-1.0
2021-10-19,Northampton vs Stevenage,2021_22,league2,Draw,6,3.21,3.3,✅ Fair,loss,-1.0
2021-10-19,Leyton Orient vs Forest Green,2021_22,league2,Home,-2,2.07,2.66,✅ Good,loss,-1.0
2021-10-19,Leyton Orient vs Forest Green,2021_22,league2,Draw,-2,3.03,3.15,✅ Fair,win,2.15
2021-10-19,Mansfield vs Port Vale,2021_22,league2,Home,-11,3.0,3.08,✅ Fair,loss,-1.0
2021-10-19,Mansfield vs Port Vale,2021_22,league2,Away,-11,2.33,2.34,✅ Fair,loss,-1.0
2021-10-19,Newport County vs Carlisle,2021_22,league2,Home,13,1.6,2.03,✅ Good,loss,-1.0
2021-10-19,Bradford vs Hartlepool,2021_22,league2,Away,4,3.65,3.87,✅ Fair,win,2.87
2021-10-19,Colchester vs Bristol Rvs,2021_22,league2,Home,-2,2.07,2.5,✅ Good,loss,-1.0
2021-10-19,Colchester vs Bristol Rvs,2021_22,league2,Draw,-2,3.03,3.22,✅ Fair,win,2.22
2021-10-19,Crawley Town vs Exeter,2021_22,league2,Home,-5,2.18,2.95,✅ Good,loss,-1.0
2021-10-19,Harrogate vs Tranmere,2021_22,league2,Home,-2,2.07,2.24,✅ Fair,loss,-1.0
2021-10-19,Harrogate vs Tranmere,2021_22,league2,Draw,-2,3.03,3.3,✅ Fair,win,2.3
2021-10-23,Walsall vs Barrow,2021_22,league2,Home,1,2.33,2.43,✅ Fair,loss,-1.0
2021-10-23,Tranmere vs Northampton,2021_22,league2,Home,4,2.11,2.45,✅ Good,loss,-1.0
2021-10-23,Swindon vs Bradford,2021_22,league2,Home,6,2.35,2.37,✅ Fair,loss,-1.0
2021-10-23,Swindon vs Bradford,2021_22,league2,Draw,6,3.21,3.32,✅ Fair,loss,-1.0
2021-10-23,Stevenage vs Leyton Orient,2021_22,league2,Away,-9,2.24,2.33,✅ Fair,loss,-1.0
2021-10-23,Scunthorpe vs Crawley Town,2021_22,league2,Away,-9,2.24,2.5,✅ Fair,loss,-1.0
2021-10-23,Port Vale vs Colchester,2021_22,league2,Home,9,1.57,1.78,✅ Good,win,0.78
2021-10-23,Hartlepool vs Harrogate,2021_22,league2,Draw,-6,3.0,3.11,✅ Fair,loss,-1.0
2021-10-23,Forest Green vs Salford,2021_22,league2,Away,5,3.04,3.86,✅ Good,loss,-1.0
2021-10-23,Exeter vs Mansfield,2021_22,league2,Home,7,1.97,2.01,✅ Fair,win,1.01
2021-10-23,Exeter vs Mansfield,2021_22,league2,Draw,7,3.35,3.46,✅ Fair,loss,-1.0
2021-10-23,Carlisle vs Oldham,2021_22,league2,Away,-11,2.33,3.75,✅ Excellent,loss,-1.0
2021-10-23,Bristol Rvs vs Newport County,2021_22,league2,Home,-3,2.27,2.5,✅ Fair,loss,-1.0
2021-10-23,Bristol Rvs vs Newport County,2021_22,league2,Draw,-3,3.19,3.25,✅ Fair,loss,-1.0
2021-10-23,Rochdale vs Sutton,2021_22,league2,Away,-9,2.24,2.94,✅ Good,loss,-1.0
2021-10-26,Colchester vs Sutton,2021_22,league2,Home,-12,1.86,2.87,✅ Excellent,loss,-1.0
2021-10-26,Colchester vs Sutton,2021_22,league2,Draw,-12,2.6,3.14,✅ Good,loss,-1.0
2021-10-30,Barrow vs Rochdale,2021_22,league2,Home,3,2.31,2.5,✅ Fair,loss,-1.0
2021-10-30,Salford vs Exeter,2021_22,league2,Home,-2,2.07,2.28,✅ Fair,loss,-1.0
2021-10-30,Salford vs Exeter,2021_22,league2,Draw,-2,3.03,3.25,✅ Fair,loss,-1.0
2021-10-30,Oldham vs Swindon,2021_22,league2,Home,-2,2.07,3.05,✅ Excellent,loss,-1.0
2021-10-30,Oldham vs Swindon,2021_22,league2,Draw,-2,3.03,3.28,✅ Fair,loss,-1.0
2021-10-30,Mansfield vs Tranmere,2021_22,league2,Draw,-6,3.0,3.19,✅ Fair,loss,-1.0
2021-10-30,Mansfield vs Tranmere,2021_22,league2,Away,-6,2.85,2.96,✅ Fair,loss,-1.0
2021-10-30,Sutton vs Walsall,2021_22,league2,Draw,2,2.94,3.43,✅ Fair,loss,-1.0
2021-10-30,Sutton vs Walsall,2021_22,league2,Away,2,3.42,3.63,✅ Fair,win,2.63
2021-10-30,Bradford vs Forest Green,2021_22,league2,Home,-3,2.27,2.62,✅ Good,loss,-1.0
2021-10-30,Bradford vs Forest Green,2021_22,league2,Draw,-3,3.19,3.25,✅ Fair,win,2.25
2021-10-30,Newport County vs Stevenage,2021_22,league2,Away,8,3.88,3.89,✅ Fair,loss,-1.0
2021-10-30,Crawley Town vs Port Vale,2021_22,league2,Away,-9,2.24,2.28,✅ Fair,win,1.28
2021-10-30,Harrogate vs Bristol Rvs,2021_22,league2,Away,4,3.65,3.9,✅ Fair,win,2.9
2021-10-30,Leyton Orient vs Hartlepool,2021_22,league2,Away,-1,3.33,4.08,✅ Good,loss,-1.0
2021-10-30,Colchester vs Scunthorpe,2021_22,league2,Draw,2,2.94,3.39,✅ Fair,loss,-1.0
2021-10-30,Colchester vs Scunthorpe,2021_22,league2,Away,2,3.42,3.92,✅ Fair,loss,-1.0
2021-11-12,Hartlepool vs Newport County,2021_22,league2,Home,-15,2.5,2.96,✅ Good,loss,-1.0
2021-11-13,Rochdale vs Leyton Orient,2021_22,league2,Home,-5,2.18,2.4,✅ Fair,loss,-1.0
2021-11-13,Port Vale vs Bradford,2021_22,league2,Draw,6,3.21,3.27,✅ Fair,win,2.27
2021-11-13,Tranmere vs Sutton,2021_22,league2,Home,-1,2.04,2.64,✅ Good,loss,-1.0
2021-11-13,Walsall vs Harrogate,2021_22,league2,Home,1,2.33,2.63,✅ Fair,loss,-1.0
2021-11-13,Exeter vs Oldham,2021_22,league2,Draw,6,3.21,3.69,✅ Fair,loss,-1.0
2021-11-13,Exeter vs Oldham,2021_22,league2,Away,6,3.81,4.47,✅ Fair,loss,-1.0
2021-11-13,Bristol Rvs vs Northampton,2021_22,league2,Home,-7,2.56,2.62,✅ Fair,win,1.62
2021-11-13,Carlisle vs Barrow,2021_22,league2,Away,-7,2.88,2.96,✅ Fair,loss,-1.0
2021-11-13,Scunthorpe vs Salford,2021_22,league2,Home,-10,3.11,3.89,✅ Good,loss,-1.0
2021-11-20,Hartlepool vs Forest Green,2021_22,league2,Home,-8,3.43,3.5,✅ Fair,loss,-1.0
2021-11-20,Leyton Orient vs Sutton,2021_22,league2,Home,4,2.11,2.18,✅ Fair,win,1.18
2021-11-20,Walsall vs Rochdale,2021_22,league2,Draw,1,3.28,3.33,✅ Fair,win,2.33
2021-11-20,Stevenage vs Colchester,2021_22,league2,Away,-7,2.88,3.24,✅ Fair,loss,-1.0
2021-11-20,Newport County vs Swindon,2021_22,league2,Away,3,2.92,3.15,✅ Fair,win,2.15
2021-11-20,Oldham vs Port Vale,2021_22,league2,Home,-9,3.17,3.74,✅ Good,win,2.74
2021-11-20,Exeter vs Carlisle,2021_22,league2,Away,12,2.57,4.31,✅ Excellent,loss,-1.0
2021-11-20,Bradford vs Northampton,2021_22,league2,Away,-8,2.4,3.42,✅ Good,loss,-1.0
2021-11-20,Mansfield vs Scunthorpe,2021_22,league2,Draw,7,3.35,3.51,✅ Fair,loss,-1.0
2021-11-20,Harrogate vs Salford,2021_22,league2,Home,6,2.35,2.38,✅ Fair,loss,-1.0
2021-11-20,Harrogate vs Salford,2021_22,league2,Draw,6,3.21,3.28,✅ Fair,loss,-1.0
2021-11-23,Swindon vs Hartlepool,2021_22,league2,Draw,11,3.2,3.64,✅ Fair,loss,-1.0
2021-11-23,Swindon vs Hartlepool,2021_22,league2,Away,11,3.2,4.45,✅ Good,loss,-1.0
2021-11-23,Scunthorpe vs Leyton Orient,2021_22,league2,Home,-12,1.86,4.23,✅ Excellent,loss,-1.0
2021-11-23,Scunthorpe vs Leyton Orient,2021_22,league2,Draw,-12,2.6,3.31,✅ Good,win,2.31
2021-11-23,Rochdale vs Stevenage,2021_22,league2,Home,13,1.6,2.06,✅ Excellent,loss,-1.0
2021-11-23,Tranmere vs Bradford,2021_22,league2,Draw,-4,2.79,3.06,✅ Fair,loss,-1.0
2021-11-23,Crawley Town vs Newport County,2021_22,league2,Home,-12,1.86,3.2,✅ Excellent,loss,-1.0
2021-11-23,Crawley Town vs Newport County,2021_22,league2,Draw,-12,2.6,3.34,✅ Good,win,2.34
2021-11-23,Forest Green vs Barrow,2021_22,league2,Draw,8,3.44,3.69,✅ Fair,loss,-1.0
