Date,Fixture,Season,League,Market,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2021-09-19,Tottenham vs Chelsea,2021_22,premierleague,Home,-7,3.22,4.89,✅ Excellent,loss,-1.0
2021-09-19,Tottenham vs Chelsea,2021_22,premierleague,Draw,-7,3.62,3.83,✅ Fair,loss,-1.0
2021-09-19,West Ham vs Man United,2021_22,premierleague,Home,1,2.36,4.51,✅ Excellent,loss,-1.0
2021-09-19,Brighton vs Leicester,2021_22,premierleague,Home,6,2.17,2.75,✅ Good,win,1.75
2021-09-25,Chelsea vs Man City,2021_22,premierleague,Away,-5,2.09,2.79,✅ Good,win,1.79
2021-09-25,Man United vs Aston Villa,2021_22,premierleague,Draw,8,4.5,5.08,✅ Fair,loss,-1.0
2021-09-25,Man United vs Aston Villa,2021_22,premierleague,Away,8,4.5,7.84,✅ Excellent,win,6.84
2021-09-25,Everton vs Norwich,2021_22,premierleague,Home,15,1.4,1.63,✅ Good,win,0.63
2021-09-25,Leeds vs West Ham,2021_22,premierleague,Away,-12,1.56,2.29,✅ Excellent,win,1.29
2021-09-25,Leicester vs Burnley,2021_22,premierleague,Draw,2,4.0,4.05,✅ Fair,win,3.05
2021-09-25,Leicester vs Burnley,2021_22,premierleague,Away,2,4.31,6.12,✅ Good,loss,-1.0
2021-09-25,Watford vs Newcastle,2021_22,premierleague,Home,2,1.93,2.27,✅ Good,loss,-1.0
2021-09-25,Brentford vs Liverpool,2021_22,premierleague,Home,-11,5.2,6.96,✅ Good,loss,-1.0
2021-09-25,Brentford vs Liverpool,2021_22,premierleague,Draw,-11,4.33,4.48,✅ Fair,win,3.48
2021-09-26,Southampton vs Wolves,2021_22,premierleague,Home,-1,2.42,2.65,✅ Fair,loss,-1.0
2021-09-26,Southampton vs Wolves,2021_22,premierleague,Away,-1,2.33,2.83,✅ Good,win,1.83
2021-09-26,Arsenal vs Tottenham,2021_22,premierleague,Draw,-4,3.2,3.31,✅ Fair,loss,-1.0
2021-09-26,Arsenal vs Tottenham,2021_22,premierleague,Away,-4,2.67,3.35,✅ Good,loss,-1.0
2021-09-27,Crystal Palace vs Brighton,2021_22,premierleague,Home,-6,2.47,3.04,✅ Good,loss,-1.0
2021-10-02,Burnley vs Norwich,2021_22,premierleague,Home,8,1.8,1.88,✅ Fair,loss,-1.0
2021-10-02,Wolves vs Newcastle,2021_22,premierleague,Home,5,1.54,1.69,✅ Good,win,0.69
2021-10-02,Brighton vs Arsenal,2021_22,premierleague,Home,8,1.8,3.05,✅ Excellent,loss,-1.0
2021-10-02,Leeds vs Watford,2021_22,premierleague,Away,-6,2.61,4.63,✅ Excellent,loss,-1.0
2021-10-02,Man United vs Everton,2021_22,premierleague,Away,3,4.42,7.08,✅ Excellent,loss,-1.0
2021-10-02,Chelsea vs Southampton,2021_22,premierleague,Draw,13,4.33,4.9,✅ Fair,loss,-1.0
2021-10-03,Crystal Palace vs Leicester,2021_22,premierleague,Home,0,2.95,3.11,✅ Fair,loss,-1.0
2021-10-03,Crystal Palace vs Leicester,2021_22,premierleague,Draw,0,3.25,3.41,✅ Fair,win,2.41
2021-10-03,Tottenham vs Aston Villa,2021_22,premierleague,Away,-7,2.42,3.5,✅ Excellent,loss,-1.0
2021-10-03,West Ham vs Brentford,2021_22,premierleague,Away,2,4.31,4.67,✅ Fair,win,3.67
2021-10-03,Liverpool vs Man City,2021_22,premierleague,Draw,0,3.25,3.53,✅ Fair,win,2.53
2021-10-16,Southampton vs Leeds,2021_22,premierleague,Draw,0,3.25,3.52,✅ Fair,loss,-1.0
2021-10-16,Southampton vs Leeds,2021_22,premierleague,Away,0,2.83,2.93,✅ Fair,loss,-1.0
2021-10-16,Man City vs Burnley,2021_22,premierleague,Away,17,5.0,22.12,✅ Excellent,loss,-1.0
2021-10-16,Watford vs Liverpool,2021_22,premierleague,Home,-12,5.0,8.67,✅ Excellent,loss,-1.0
2021-10-16,Aston Villa vs Wolves,2021_22,premierleague,Home,2,1.93,2.25,✅ Good,loss,-1.0
2021-10-16,Leicester vs Man United,2021_22,premierleague,Away,-8,1.86,2.1,✅ Good,loss,-1.0
2021-10-16,Norwich vs Brighton,2021_22,premierleague,Away,-13,1.77,2.13,✅ Good,loss,-1.0
2021-10-16,Brentford vs Chelsea,2021_22,premierleague,Home,-7,3.22,6.37,✅ Excellent,loss,-1.0
2021-10-16,Brentford vs Chelsea,2021_22,premierleague,Draw,-7,3.62,3.84,✅ Fair,loss,-1.0
2021-10-17,Everton vs West Ham,2021_22,premierleague,Home,1,2.36,2.52,✅ Fair,loss,-1.0
2021-10-17,Everton vs West Ham,2021_22,premierleague,Away,1,2.81,2.89,✅ Fair,win,1.89
2021-10-17,Newcastle vs Tottenham,2021_22,premierleague,Home,-1,2.42,3.51,✅ Excellent,loss,-1.0
2021-10-18,Arsenal vs Crystal Palace,2021_22,premierleague,Away,-3,2.63,5.65,✅ Excellent,loss,-1.0
2021-10-22,Arsenal vs Aston Villa,2021_22,premierleague,Draw,0,3.25,3.73,✅ Fair,loss,-1.0
2021-10-22,Arsenal vs Aston Villa,2021_22,premierleague,Away,0,2.83,4.05,✅ Good,loss,-1.0
2021-10-23,Everton vs Watford,2021_22,premierleague,Draw,9,3.75,3.86,✅ Fair,loss,-1.0
2021-10-23,Everton vs Watford,2021_22,premierleague,Away,9,3.75,5.49,✅ Good,win,4.49
2021-10-23,Leeds vs Wolves,2021_22,premierleague,Home,-6,2.47,2.57,✅ Fair,loss,-1.0
2021-10-23,Leeds vs Wolves,2021_22,premierleague,Away,-6,2.61,2.79,✅ Fair,loss,-1.0
2021-10-23,Crystal Palace vs Newcastle,2021_22,premierleague,Home,5,1.54,1.97,✅ Excellent,loss,-1.0
2021-10-23,Chelsea vs Norwich,2021_22,premierleague,Draw,14,3.0,7.07,✅ Excellent,loss,-1.0
2021-10-23,Brighton vs Man City,2021_22,premierleague,Home,-9,4.6,7.71,✅ Excellent,loss,-1.0
2021-10-23,Brighton vs Man City,2021_22,premierleague,Draw,-9,2.88,4.77,✅ Excellent,loss,-1.0
2021-10-23,Southampton vs Burnley,2021_22,premierleague,Home,3,1.83,2.0,✅ Fair,loss,-1.0
2021-10-24,West Ham vs Tottenham,2021_22,premierleague,Home,5,1.54,2.35,✅ Excellent,win,1.35
2021-10-24,Man United vs Liverpool,2021_22,premierleague,Draw,-9,2.88,3.66,✅ Good,loss,-1.0
2021-10-24,Brentford vs Leicester,2021_22,premierleague,Draw,0,3.25,3.39,✅ Fair,loss,-1.0
2021-10-30,Watford vs Southampton,2021_22,premierleague,Home,-1,2.42,3.12,✅ Good,loss,-1.0
2021-10-30,Watford vs Southampton,2021_22,premierleague,Away,-1,2.33,2.35,✅ Fair,win,1.35
2021-10-30,Tottenham vs Man United,2021_22,premierleague,Home,-3,2.17,2.93,✅ Good,loss,-1.0
2021-10-30,Liverpool vs Brighton,2021_22,premierleague,Away,17,5.0,12.11,✅ Excellent,loss,-1.0
2021-10-30,Burnley vs Brentford,2021_22,premierleague,Away,-5,2.09,2.78,✅ Good,loss,-1.0
2021-10-30,Leicester vs Arsenal,2021_22,premierleague,Away,-5,2.09,2.87,✅ Good,win,1.87
2021-10-30,Man City vs Crystal Palace,2021_22,premierleague,Draw,7,4.1,8.13,✅ Excellent,loss,-1.0
2021-10-30,Man City vs Crystal Palace,2021_22,premierleague,Away,7,5.12,18.61,✅ Excellent,win,17.61
2021-10-31,Aston Villa vs West Ham,2021_22,premierleague,Draw,-4,3.2,3.5,✅ Fair,loss,-1.0
2021-10-31,Norwich vs Leeds,2021_22,premierleague,Away,-8,1.86,2.11,✅ Good,win,1.11
2021-11-01,Wolves vs Everton,2021_22,premierleague,Home,6,2.17,2.24,✅ Fair,win,1.24
2021-11-01,Wolves vs Everton,2021_22,premierleague,Away,6,3.25,3.39,✅ Fair,loss,-1.0
2021-11-05,Southampton vs Aston Villa,2021_22,premierleague,Home,2,1.93,2.02,✅ Fair,win,1.02
2021-11-06,Man United vs Man City,2021_22,premierleague,Home,-8,3.71,4.69,✅ Good,loss,-1.0
2021-11-06,Brentford vs Norwich,2021_22,premierleague,Home,11,1.47,1.63,✅ Good,loss,-1.0
2021-11-06,Brentford vs Norwich,2021_22,premierleague,Away,11,4.67,5.8,✅ Good,win,4.8
2021-11-06,Chelsea vs Burnley,2021_22,premierleague,Away,16,4.5,12.51,✅ Excellent,loss,-1.0
2021-11-06,Crystal Palace vs Wolves,2021_22,premierleague,Home,-3,2.17,2.5,✅ Good,win,1.5
2021-11-06,Crystal Palace vs Wolves,2021_22,premierleague,Away,-3,2.63,3.08,✅ Good,loss,-1.0
2021-11-06,Brighton vs Newcastle,2021_22,premierleague,Away,3,4.42,5.76,✅ Good,loss,-1.0
2021-11-07,West Ham vs Liverpool,2021_22,premierleague,Draw,-9,2.88,4.11,✅ Good,loss,-1.0
2021-11-07,Leeds vs Leicester,2021_22,premierleague,Draw,0,3.25,3.56,✅ Fair,win,2.56
2021-11-07,Arsenal vs Watford,2021_22,premierleague,Draw,9,3.75,4.9,✅ Good,loss,-1.0
2021-11-07,Arsenal vs Watford,2021_22,premierleague,Away,9,3.75,8.25,✅ Excellent,loss,-1.0
2021-11-07,Everton vs Tottenham,2021_22,premierleague,Home,1,2.36,3.06,✅ Good,loss,-1.0
2021-11-20,Norwich vs Southampton,2021_22,premierleague,Draw,-9,2.88,3.46,✅ Good,loss,-1.0
2021-11-20,Aston Villa vs Brighton,2021_22,premierleague,Draw,-4,3.2,3.31,✅ Fair,loss,-1.0
2021-11-20,Aston Villa vs Brighton,2021_22,premierleague,Away,-4,2.67,3.04,✅ Fair,loss,-1.0
2021-11-20,Burnley vs Crystal Palace,2021_22,premierleague,Draw,-4,3.2,3.23,✅ Fair,win,2.23
2021-11-20,Burnley vs Crystal Palace,2021_22,premierleague,Away,-4,2.67,2.7,✅ Fair,loss,-1.0
2021-11-20,Newcastle vs Brentford,2021_22,premierleague,Home,-1,2.42,2.64,✅ Fair,loss,-1.0
2021-11-20,Newcastle vs Brentford,2021_22,premierleague,Away,-1,2.33,2.72,✅ Good,loss,-1.0
2021-11-20,Wolves vs West Ham,2021_22,premierleague,Draw,-4,3.2,3.27,✅ Fair,loss,-1.0
2021-11-20,Liverpool vs Arsenal,2021_22,premierleague,Draw,2,4.0,4.77,✅ Good,loss,-1.0
2021-11-20,Liverpool vs Arsenal,2021_22,premierleague,Away,2,4.31,6.38,✅ Good,loss,-1.0
2021-11-20,Leicester vs Chelsea,2021_22,premierleague,Away,-11,1.73,1.78,✅ Fair,win,0.78
2021-11-20,Watford vs Man United,2021_22,premierleague,Home,2,1.93,6.22,✅ Excellent,win,5.22
2021-11-20,Watford vs Man United,2021_22,premierleague,Draw,2,4.0,4.65,✅ Fair,loss,-1.0
2021-11-21,Man City vs Everton,2021_22,premierleague,Draw,9,3.75,7.56,✅ Excellent,loss,-1.0
2021-11-21,Man City vs Everton,2021_22,premierleague,Away,9,3.75,15.95,✅ Excellent,loss,-1.0
2021-11-21,Tottenham vs Leeds,2021_22,premierleague,Draw,-4,3.2,4.07,✅ Good,loss,-1.0
2021-11-21,Tottenham vs Leeds,2021_22,premierleague,Away,-4,2.67,4.56,✅ Excellent,loss,-1.0
2021-11-27,Brighton vs Leeds,2021_22,premierleague,Away,-5,2.09,3.67,✅ Excellent,loss,-1.0
2021-11-27,Norwich vs Wolves,2021_22,premierleague,Away,-8,1.86,2.17,✅ Good,loss,-1.0
2021-11-27,Crystal Palace vs Aston Villa,2021_22,premierleague,Home,10,1.48,2.24,✅ Excellent,loss,-1.0
2021-11-27,Liverpool vs Southampton,2021_22,premierleague,Draw,13,4.33,5.99,✅ Good,loss,-1.0
2021-11-27,Arsenal vs Newcastle,2021_22,premierleague,Draw,6,4.33,4.77,✅ Fair,loss,-1.0
2021-11-27,Arsenal vs Newcastle,2021_22,premierleague,Away,6,3.25,6.61,✅ Excellent,loss,-1.0
2021-11-28,Brentford vs Everton,2021_22,premierleague,Home,4,1.55,2.25,✅ Excellent,win,1.25
2021-11-28,Leicester vs Watford,2021_22,premierleague,Draw,0,3.25,4.15,✅ Good,loss,-1.0
2021-11-28,Leicester vs Watford,2021_22,premierleague,Away,0,2.83,5.26,✅ Excellent,loss,-1.0
2021-11-28,Man City vs West Ham,2021_22,premierleague,Away,4,5.0,10.01,✅ Excellent,loss,-1.0
2021-11-30,Leeds vs Crystal Palace,2021_22,premierleague,Draw,-4,3.2,3.33,✅ Fair,loss,-1.0
2021-11-30,Leeds vs Crystal Palace,2021_22,premierleague,Away,-4,2.67,3.06,✅ Fair,loss,-1.0
2021-11-30,Newcastle vs Norwich,2021_22,premierleague,Draw,0,3.25,3.63,✅ Fair,win,2.63
2021-11-30,Newcastle vs Norwich,2021_22,premierleague,Away,0,2.83,3.82,✅ Good,loss,-1.0
2021-12-01,West Ham vs Brighton,2021_22,premierleague,Away,9,3.75,3.79,✅ Fair,loss,-1.0
2021-12-01,Watford vs Chelsea,2021_22,premierleague,Home,-17,4.0,10.3,✅ Excellent,loss,-1.0
2021-12-01,Aston Villa vs Man City,2021_22,premierleague,Home,-13,4.6,8.6,✅ Excellent,loss,-1.0
2021-12-01,Aston Villa vs Man City,2021_22,premierleague,Draw,-13,4.6,5.2,✅ Fair,loss,-1.0
2021-12-01,Wolves vs Burnley,2021_22,premierleague,Away,1,2.81,4.23,✅ Excellent,loss,-1.0
2021-12-01,Southampton vs Leicester,2021_22,premierleague,Away,-2,2.15,2.91,✅ Good,loss,-1.0
2021-12-02,Tottenham vs Brentford,2021_22,premierleague,Away,3,4.42,5.25,✅ Fair,loss,-1.0
2021-12-02,Man United vs Arsenal,2021_22,premierleague,Away,-12,1.56,3.66,✅ Excellent,loss,-1.0
2021-12-04,West Ham vs Chelsea,2021_22,premierleague,Away,-11,1.73,1.82,✅ Fair,loss,-1.0
2021-12-04,Watford vs Man City,2021_22,premierleague,Home,-7,3.22,14.65,✅ Excellent,loss,-1.0
2021-12-04,Watford vs Man City,2021_22,premierleague,Draw,-7,3.62,7.19,✅ Excellent,loss,-1.0
2021-12-04,Newcastle vs Burnley,2021_22,premierleague,Away,-5,2.09,3.19,✅ Excellent,loss,-1.0
2021-12-04,Wolves vs Liverpool,2021_22,premierleague,Home,-15,3.0,7.73,✅ Excellent,loss,-1.0
2021-12-04,Southampton vs Brighton,2021_22,premierleague,Home,2,1.93,2.45,✅ Good,loss,-1.0
2021-12-05,Aston Villa vs Leicester,2021_22,premierleague,Away,-2,2.15,3.03,✅ Excellent,loss,-1.0
2021-12-05,Tottenham vs Norwich,2021_22,premierleague,Draw,6,4.33,4.75,✅ Fair,loss,-1.0
2021-12-05,Tottenham vs Norwich,2021_22,premierleague,Away,6,3.25,8.11,✅ Excellent,loss,-1.0
2021-12-05,Man United vs Crystal Palace,2021_22,premierleague,Away,-8,1.86,6.09,✅ Excellent,loss,-1.0
2021-12-05,Leeds vs Brentford,2021_22,premierleague,Away,6,3.25,3.99,✅ Good,loss,-1.0
2021-12-06,Everton vs Arsenal,2021_22,premierleague,Away,-13,1.77,2.16,✅ Good,loss,-1.0
2021-12-10,Brentford vs Watford,2021_22,premierleague,Draw,0,3.25,3.32,✅ Fair,loss,-1.0
2021-12-10,Brentford vs Watford,2021_22,premierleague,Away,0,2.83,3.34,✅ Good,loss,-1.0
2021-12-11,Chelsea vs Leeds,2021_22,premierleague,Draw,5,5.71,5.95,✅ Fair,loss,-1.0
2021-12-11,Chelsea vs Leeds,2021_22,premierleague,Away,5,5.71,11.46,✅ Excellent,loss,-1.0
2021-12-11,Man City vs Wolves,2021_22,premierleague,Draw,8,4.5,8.11,✅ Excellent,loss,-1.0
2021-12-11,Man City vs Wolves,2021_22,premierleague,Away,8,4.5,20.35,✅ Excellent,loss,-1.0
2021-12-11,Liverpool vs Aston Villa,2021_22,premierleague,Draw,12,4.5,6.85,✅ Good,loss,-1.0
2021-12-11,Liverpool vs Aston Villa,2021_22,premierleague,Away,12,6.0,11.92,✅ Excellent,loss,-1.0
2021-12-11,Norwich vs Man United,2021_22,premierleague,Home,-2,3.73,7.25,✅ Excellent,loss,-1.0
2021-12-11,Norwich vs Man United,2021_22,premierleague,Draw,-2,3.73,4.73,✅ Good,loss,-1.0
2021-12-11,Arsenal vs Southampton,2021_22,premierleague,Away,2,4.31,5.32,✅ Good,loss,-1.0
2021-12-12,Crystal Palace vs Everton,2021_22,premierleague,Home,8,1.8,2.29,✅ Good,win,1.29
2021-12-12,Leicester vs Newcastle,2021_22,premierleague,Draw,0,3.25,4.01,✅ Good,loss,-1.0
2021-12-12,Leicester vs Newcastle,2021_22,premierleague,Away,0,2.83,4.56,✅ Excellent,loss,-1.0
2021-12-14,Norwich vs Aston Villa,2021_22,premierleague,Home,-3,2.17,3.37,✅ Excellent,loss,-1.0
2021-12-14,Man City vs Leeds,2021_22,premierleague,Away,11,4.67,18.17,✅ Excellent,loss,-1.0
2021-12-15,Arsenal vs West Ham,2021_22,premierleague,Draw,0,3.25,3.58,✅ Fair,loss,-1.0
2021-12-15,Arsenal vs West Ham,2021_22,premierleague,Away,0,2.83,3.26,✅ Fair,loss,-1.0
2021-12-15,Brighton vs Wolves,2021_22,premierleague,Away,1,2.81,3.51,✅ Good,win,2.51
2021-12-15,Crystal Palace vs Southampton,2021_22,premierleague,Home,8,1.8,2.14,✅ Good,loss,-1.0
2021-12-16,Chelsea vs Everton,2021_22,premierleague,Draw,12,4.5,6.17,✅ Good,win,5.17
2021-12-16,Chelsea vs Everton,2021_22,premierleague,Away,12,6.0,13.27,✅ Excellent,loss,-1.0
2021-12-16,Liverpool vs Newcastle,2021_22,premierleague,Away,17,5.0,21.43,✅ Excellent,loss,-1.0
2021-12-18,Leeds vs Arsenal,2021_22,premierleague,Draw,-9,2.88,3.78,✅ Good,loss,-1.0
2021-12-19,Wolves vs Chelsea,2021_22,premierleague,Home,-4,3.2,6.42,✅ Excellent,loss,-1.0
2021-12-19,Wolves vs Chelsea,2021_22,premierleague,Draw,-4,3.2,3.93,✅ Good,win,2.93
2021-12-19,Tottenham vs Liverpool,2021_22,premierleague,Home,-13,4.6,5.18,✅ Fair,loss,-1.0
2021-12-26,Man City vs Leicester,2021_22,premierleague,Draw,14,3.0,7.85,✅ Excellent,loss,-1.0
2021-12-26,Brighton vs Brentford,2021_22,premierleague,Away,-2,2.15,4.15,✅ Excellent,loss,-1.0
2021-12-26,Aston Villa vs Chelsea,2021_22,premierleague,Home,3,1.83,5.35,✅ Excellent,loss,-1.0
2021-12-26,Norwich vs Arsenal,2021_22,premierleague,Home,-13,4.6,7.73,✅ Excellent,loss,-1.0
2021-12-26,Norwich vs Arsenal,2021_22,premierleague,Draw,-13,4.6,4.77,✅ Fair,loss,-1.0
2021-12-26,West Ham vs Southampton,2021_22,premierleague,Home,5,1.54,1.85,✅ Good,loss,-1.0
2021-12-26,Tottenham vs Crystal Palace,2021_22,premierleague,Home,4,1.55,1.72,✅ Good,win,0.72
2021-12-27,Newcastle vs Man United,2021_22,premierleague,Home,-9,4.6,6.66,✅ Good,loss,-1.0
2021-12-27,Newcastle vs Man United,2021_22,premierleague,Draw,-9,2.88,4.58,✅ Excellent,win,3.58
2021-12-28,Crystal Palace vs Norwich,2021_22,premierleague,Away,7,5.12,5.68,✅ Fair,loss,-1.0
2021-12-28,Watford vs West Ham,2021_22,premierleague,Home,-1,2.42,3.28,✅ Good,loss,-1.0
2021-12-28,Leicester vs Liverpool,2021_22,premierleague,Home,-12,5.0,7.72,✅ Good,win,6.72
2021-12-28,Southampton vs Tottenham,2021_22,premierleague,Home,-15,3.0,3.74,✅ Good,loss,-1.0
2021-12-28,Southampton vs Tottenham,2021_22,premierleague,Away,-15,1.8,2.05,✅ Good,loss,-1.0
2021-12-29,Chelsea vs Brighton,2021_22,premierleague,Away,4,5.0,8.18,✅ Excellent,loss,-1.0
2021-12-30,Man United vs Burnley,2021_22,premierleague,Away,-1,2.33,8.54,✅ Excellent,loss,-1.0
2022-01-01,Watford vs Tottenham,2021_22,premierleague,Home,-15,3.0,5.32,✅ Excellent,loss,-1.0
2022-01-01,Arsenal vs Man City,2021_22,premierleague,Home,-7,3.22,5.91,✅ Excellent,loss,-1.0
2022-01-01,Arsenal vs Man City,2021_22,premierleague,Draw,-7,3.62,4.62,✅ Good,loss,-1.0
2022-01-01,Crystal Palace vs West Ham,2021_22,premierleague,Home,-1,2.42,3.09,✅ Good,loss,-1.0
2022-01-02,Chelsea vs Liverpool,2021_22,premierleague,Draw,-4,3.2,3.54,✅ Fair,win,2.54
2022-01-02,Leeds vs Burnley,2021_22,premierleague,Away,-7,2.42,3.65,✅ Excellent,loss,-1.0
2022-01-02,Everton vs Brighton,2021_22,premierleague,Draw,-9,2.88,3.16,✅ Fair,loss,-1.0
2022-01-02,Everton vs Brighton,2021_22,premierleague,Away,-9,2.3,2.72,✅ Good,win,1.72
2022-01-02,Brentford vs Aston Villa,2021_22,premierleague,Home,-3,2.17,3.0,✅ Good,win,2.0
2022-01-03,Man United vs Wolves,2021_22,premierleague,Away,6,3.25,6.08,✅ Excellent,win,5.08
2022-01-11,Southampton vs Brentford,2021_22,premierleague,Away,1,2.81,3.73,✅ Good,loss,-1.0
